TP,FP,TN,FN,TPR,FPR,TNR,FNR,est_p,est_r,est_f1,Gran,est_plagDetect
1,0,10999,0,1,0,1,0,1,1,0.862655316687556,1,0.862655316687556
1,0,10999,0,1,0,1,0,1,1,0.830746190802877,1,0.830746190802877
1,0,10999,0,1,0,1,0,1,1,0.87379449350046,1,0.87379449350046
1,0,10999,0,1,0,1,0,1,1,0.918281646762453,1,0.918281646762453
1,0,10999,0,1,0,1,0,1,1,0.8880624975581,1,0.8880624975581
1,0,10999,0,1,0,1,0,1,1,0.893351268249969,1,0.893351268249969
1,0,10999,0,1,0,1,0,1,1,0.795327192434918,1,0.795327192434918
1,0,10999,0,1,0,1,0,1,1,0.877335599192069,1,0.877335599192069
1,0,10999,0,1,0,1,0,1,1,0.884602787462262,1,0.884602787462262
1,0,10999,0,1,0,1,0,1,1,0.837581676774351,1,0.837581676774351
1,0,10999,0,1,0,1,0,1,1,0.831813479933785,1,0.831813479933785
1,0,10999,0,1,0,1,0,1,1,0.848186262924452,1,0.848186262924452
1,0,10999,0,1,0,1,0,1,1,0.875860156662745,1,0.875860156662745
1,0,10999,0,1,0,1,0,1,1,0.840362740473929,1,0.840362740473929
1,0,10999,0,1,0,1,0,1,1,0.846459730075069,1,0.846459730075069
1,0,10999,0,1,0,1,0,1,1,0.852468401716243,1,0.852468401716243
1,0,10999,0,1,0,1,0,1,1,0.864450169533993,1,0.864450169533993
1,0,10999,0,1,0,1,0,1,1,0.855185512929471,1,0.855185512929471
1,0,10999,0,1,0,1,0,1,1,0.884201036668626,1,0.884201036668626
1,0,10999,0,1,0,1,0,1,1,0.883991970975193,1,0.883991970975193
1,0,10999,0,1,0,1,0,1,1,0.861081766560608,1,0.861081766560608
1,0,10999,0,1,0,1,0,1,1,0.868685740609611,1,0.868685740609611
1,0,10999,0,1,0,1,0,1,1,0.85630989492862,1,0.85630989492862
1,0,10999,0,1,0,1,0,1,1,0.84801993281293,1,0.84801993281293
1,0,10999,0,1,0,1,0,1,1,0.83998766349226,1,0.83998766349226
1,0,10999,0,1,0,1,0,1,1,0.830934008975629,1,0.830934008975629
1,0,10999,0,1,0,1,0,1,1,0.840202184377521,1,0.840202184377521
1,0,10999,0,1,0,1,0,1,1,0.916077434280918,1,0.916077434280918
1,0,10999,0,1,0,1,0,1,1,0.854613023420951,1,0.854613023420951
1,0,10999,0,1,0,1,0,1,1,0.832603125170731,1,0.832603125170731
1,0,10999,0,1,0,1,0,1,1,0.884534035241202,1,0.884534035241202
1,0,10999,0,1,0,1,0,1,1,0.867320491917362,1,0.867320491917362
1,0,10999,0,1,0,1,0,1,1,0.898543631910692,1,0.898543631910692
1,0,10999,0,1,0,1,0,1,1,0.874123565560517,1,0.874123565560517
1,0,10999,0,1,0,1,0,1,1,0.876624172769167,1,0.876624172769167
1,0,10999,0,1,0,1,0,1,1,0.837812068510695,1,0.837812068510695
1,0,10999,0,1,0,1,0,1,1,0.865300464302013,1,0.865300464302013
1,0,10999,0,1,0,1,0,1,1,0.893140093794141,1,0.893140093794141
1,0,10999,0,1,0,1,0,1,1,0.843079790562108,1,0.843079790562108
1,0,10999,0,1,0,1,0,1,1,0.884155752834498,1,0.884155752834498
1,0,10999,0,1,0,1,0,1,1,0.853766426744622,1,0.853766426744622
1,0,10999,0,1,0,1,0,1,1,0.922572500877906,1,0.922572500877906
1,0,10999,0,1,0,1,0,1,1,0.86209080555963,1,0.86209080555963
1,0,10999,0,1,0,1,0,1,1,0.848831798403586,1,0.848831798403586
1,0,10999,0,1,0,1,0,1,1,0.882646727482155,1,0.882646727482155
1,0,10999,0,1,0,1,0,1,1,0.886749174635521,1,0.886749174635521
1,0,10999,0,1,0,1,0,1,1,0.881071789942209,1,0.881071789942209
1,0,10999,0,1,0,1,0,1,1,0.900086193552083,1,0.900086193552083
1,0,10999,0,1,0,1,0,1,1,0.848714272679242,1,0.848714272679242
1,0,10999,0,1,0,1,0,1,1,0.867422192865602,1,0.867422192865602
1,0,10999,0,1,0,1,0,1,1,0.868449813998109,1,0.868449813998109
1,0,10999,0,1,0,1,0,1,1,0.847449737170655,1,0.847449737170655
1,0,10999,0,1,0,1,0,1,1,0.864802224497059,1,0.864802224497059
1,0,10999,0,1,0,1,0,1,1,0.857355223710583,1,0.857355223710583
1,0,10999,0,1,0,1,0,1,1,0.894426848756436,1,0.894426848756436
1,0,10999,0,1,0,1,0,1,1,0.845817634907241,1,0.845817634907241
1,0,10999,0,1,0,1,0,1,1,0.885334514769282,1,0.885334514769282
1,0,10999,0,1,0,1,0,1,1,0.888995574241763,1,0.888995574241763
1,0,10999,0,1,0,1,0,1,1,0.893012089499196,1,0.893012089499196
1,0,10999,0,1,0,1,0,1,1,0.905312855469817,1,0.905312855469817
1,0,10999,0,1,0,1,0,1,1,0.858023681381099,1,0.858023681381099
1,0,10999,0,1,0,1,0,1,1,0.901350290434877,1,0.901350290434877
1,0,10999,0,1,0,1,0,1,1,0.835066252221259,1,0.835066252221259
1,0,10999,0,1,0,1,0,1,1,0.837515655084597,1,0.837515655084597
1,0,10999,0,1,0,1,0,1,1,0.90151863184305,1,0.90151863184305
1,0,10999,0,1,0,1,0,1,1,0.892058886957377,1,0.892058886957377
1,0,10999,0,1,0,1,0,1,1,0.868533196379663,1,0.868533196379663
1,0,10999,0,1,0,1,0,1,1,0.836663542840234,1,0.836663542840234
1,0,10999,0,1,0,1,0,1,1,0.885699116209563,1,0.885699116209563
1,0,10999,0,1,0,1,0,1,1,0.845926804469841,1,0.845926804469841
1,0,10999,0,1,0,1,0,1,1,0.836184842976478,1,0.836184842976478
1,0,10999,0,1,0,1,0,1,1,0.891975241868073,1,0.891975241868073
1,0,10999,0,1,0,1,0,1,1,0.891275441593544,1,0.891275441593544
1,0,10999,0,1,0,1,0,1,1,0.88924548845194,1,0.88924548845194
1,0,10999,0,1,0,1,0,1,1,0.838573950493521,1,0.838573950493521
1,0,10999,0,1,0,1,0,1,1,0.916467781787731,1,0.916467781787731
1,0,10999,0,1,0,1,0,1,1,0.902469070964811,1,0.902469070964811
1,0,10999,0,1,0,1,0,1,1,0.839942476867643,1,0.839942476867643
1,0,10999,0,1,0,1,0,1,1,0.923442595268826,1,0.923442595268826
1,0,10999,0,1,0,1,0,1,1,0.818363181114282,1,0.818363181114282
1,0,10999,0,1,0,1,0,1,1,0.839855297395505,1,0.839855297395505
1,0,10999,0,1,0,1,0,1,1,0.858087012901626,1,0.858087012901626
1,0,10999,0,1,0,1,0,1,1,0.880522175066085,1,0.880522175066085
1,0,10999,0,1,0,1,0,1,1,0.883138977272951,1,0.883138977272951
1,0,10999,0,1,0,1,0,1,1,0.831105332945372,1,0.831105332945372
1,0,10999,0,1,0,1,0,1,1,0.847093599405676,1,0.847093599405676
1,0,10999,0,1,0,1,0,1,1,0.899714046497313,1,0.899714046497313
1,0,10999,0,1,0,1,0,1,1,0.902475119176867,1,0.902475119176867
1,0,10999,0,1,0,1,0,1,1,0.811824308510283,1,0.811824308510283
1,0,10999,0,1,0,1,0,1,1,0.88592112209115,1,0.88592112209115
1,0,10999,0,1,0,1,0,1,1,0.878911203885108,1,0.878911203885108
1,0,10999,0,1,0,1,0,1,1,0.897790279355839,1,0.897790279355839
1,0,10999,0,1,0,1,0,1,1,0.876793413228846,1,0.876793413228846
1,0,10999,0,1,0,1,0,1,1,0.917334298697092,1,0.917334298697092
1,0,10999,0,1,0,1,0,1,1,0.853070611279929,1,0.853070611279929
1,0,10999,0,1,0,1,0,1,1,0.85521330211169,1,0.85521330211169
1,0,10999,0,1,0,1,0,1,1,0.867650643411038,1,0.867650643411038
1,0,10999,0,1,0,1,0,1,1,0.84554512829457,1,0.84554512829457
1,0,10999,0,1,0,1,0,1,1,0.885714410415031,1,0.885714410415031
1,0,10999,0,1,0,1,0,1,1,0.824415456064009,1,0.824415456064009
1,0,10999,0,1,0,1,0,1,1,0.87029871997506,1,0.87029871997506
1,0,10999,0,1,0,1,0,1,1,0.858470107495924,1,0.858470107495924
1,0,10999,0,1,0,1,0,1,1,0.871371483632315,1,0.871371483632315
1,0,10999,0,1,0,1,0,1,1,0.89411810483232,1,0.89411810483232
1,0,10999,0,1,0,1,0,1,1,0.901205151676539,1,0.901205151676539
1,0,10999,0,1,0,1,0,1,1,0.87062230609796,1,0.87062230609796
1,0,10999,0,1,0,1,0,1,1,0.838885543381491,1,0.838885543381491
1,0,10999,0,1,0,1,0,1,1,0.828806316457052,1,0.828806316457052
1,0,10999,0,1,0,1,0,1,1,0.869537710873383,1,0.869537710873383
1,0,10999,0,1,0,1,0,1,1,0.886094813152063,1,0.886094813152063
1,0,10999,0,1,0,1,0,1,1,0.866182964243096,1,0.866182964243096
1,0,10999,0,1,0,1,0,1,1,0.872488026717464,1,0.872488026717464
1,0,10999,0,1,0,1,0,1,1,0.867483897072764,1,0.867483897072764
1,0,10999,0,1,0,1,0,1,1,0.86552205180956,1,0.86552205180956
1,0,10999,0,1,0,1,0,1,1,0.795884719463514,1,0.795884719463514
1,0,10999,0,1,0,1,0,1,1,0.871485113909812,1,0.871485113909812
1,0,10999,0,1,0,1,0,1,1,0.862553626621581,1,0.862553626621581
1,0,10999,0,1,0,1,0,1,1,0.892498310816807,1,0.892498310816807
1,0,10999,0,1,0,1,0,1,1,0.902608117744851,1,0.902608117744851
1,0,10999,0,1,0,1,0,1,1,0.841400008849644,1,0.841400008849644
1,0,10999,0,1,0,1,0,1,1,0.864249180956114,1,0.864249180956114
1,0,10999,0,1,0,1,0,1,1,0.876650222728067,1,0.876650222728067
1,0,10999,0,1,0,1,0,1,1,0.892757579537517,1,0.892757579537517
1,0,10999,0,1,0,1,0,1,1,0.900851244917859,1,0.900851244917859
1,0,10999,0,1,0,1,0,1,1,0.826152368203065,1,0.826152368203065
1,0,10999,0,1,0,1,0,1,1,0.901419693769795,1,0.901419693769795
1,0,10999,0,1,0,1,0,1,1,0.915060635373854,1,0.915060635373854
1,0,10999,0,1,0,1,0,1,1,0.929650681880585,1,0.929650681880585
1,0,10999,0,1,0,1,0,1,1,0.910816082427873,1,0.910816082427873
1,0,10999,0,1,0,1,0,1,1,0.8820285096778,1,0.8820285096778
1,0,10999,0,1,0,1,0,1,1,0.913905589827324,1,0.913905589827324
1,0,10999,0,1,0,1,0,1,1,0.841607592292743,1,0.841607592292743
1,0,10999,0,1,0,1,0,1,1,0.826639887640581,1,0.826639887640581
1,0,10999,0,1,0,1,0,1,1,0.871965175606117,1,0.871965175606117
1,0,10999,0,1,0,1,0,1,1,0.838940783357828,1,0.838940783357828
1,0,10999,0,1,0,1,0,1,1,0.854295223482673,1,0.854295223482673
1,0,10999,0,1,0,1,0,1,1,0.873028672884939,1,0.873028672884939
1,0,10999,0,1,0,1,0,1,1,0.862072625294829,1,0.862072625294829
1,0,10999,0,1,0,1,0,1,1,0.869745923349855,1,0.869745923349855
1,0,10999,0,1,0,1,0,1,1,0.890978969624885,1,0.890978969624885
1,0,10999,0,1,0,1,0,1,1,0.852235917027769,1,0.852235917027769
1,0,10999,0,1,0,1,0,1,1,0.848102046228221,1,0.848102046228221
1,0,10999,0,1,0,1,0,1,1,0.893617973996341,1,0.893617973996341
1,0,10999,0,1,0,1,0,1,1,0.883205679368963,1,0.883205679368963
1,0,10999,0,1,0,1,0,1,1,0.914453788002296,1,0.914453788002296
1,0,10999,0,1,0,1,0,1,1,0.814850010453909,1,0.814850010453909
1,0,10999,0,1,0,1,0,1,1,0.919258587555376,1,0.919258587555376
1,0,10999,0,1,0,1,0,1,1,0.855964735521829,1,0.855964735521829
1,0,10999,0,1,0,1,0,1,1,0.879700335786679,1,0.879700335786679
1,0,10999,0,1,0,1,0,1,1,0.833232161727455,1,0.833232161727455
1,0,10999,0,1,0,1,0,1,1,0.872301092938279,1,0.872301092938279
1,0,10999,0,1,0,1,0,1,1,0.894421062476274,1,0.894421062476274
1,0,10999,0,1,0,1,0,1,1,0.839399998014198,1,0.839399998014198
1,0,10999,0,1,0,1,0,1,1,0.886417056798664,1,0.886417056798664
1,0,10999,0,1,0,1,0,1,1,0.868812248544415,1,0.868812248544415
1,0,10999,0,1,0,1,0,1,1,0.938969928770391,1,0.938969928770391
1,0,10999,0,1,0,1,0,1,1,0.835870434483017,1,0.835870434483017
1,0,10999,0,1,0,1,0,1,1,0.862416390395396,1,0.862416390395396
1,0,10999,0,1,0,1,0,1,1,0.898241463983723,1,0.898241463983723
1,0,10999,0,1,0,1,0,1,1,0.898551952606561,1,0.898551952606561
1,0,10999,0,1,0,1,0,1,1,0.885483033872876,1,0.885483033872876
1,0,10999,0,1,0,1,0,1,1,0.82908769256725,1,0.82908769256725
1,0,10999,0,1,0,1,0,1,1,0.87324315406909,1,0.87324315406909
1,0,10999,0,1,0,1,0,1,1,0.852675098676509,1,0.852675098676509
1,0,10999,0,1,0,1,0,1,1,0.886653391827638,1,0.886653391827638
1,0,10999,0,1,0,1,0,1,1,0.893336106323326,1,0.893336106323326
1,0,10999,0,1,0,1,0,1,1,0.914801115642296,1,0.914801115642296
1,0,10999,0,1,0,1,0,1,1,0.88330464111552,1,0.88330464111552
1,0,10999,0,1,0,1,0,1,1,0.882700053233977,1,0.882700053233977
1,0,10999,0,1,0,1,0,1,1,0.854587988514834,1,0.854587988514834
1,0,10999,0,1,0,1,0,1,1,0.880082759529835,1,0.880082759529835
1,0,10999,0,1,0,1,0,1,1,0.910241753617784,1,0.910241753617784
1,0,10999,0,1,0,1,0,1,1,0.842420791802043,1,0.842420791802043
1,0,10999,0,1,0,1,0,1,1,0.912174588844732,1,0.912174588844732
1,0,10999,0,1,0,1,0,1,1,0.88794303396988,1,0.88794303396988
1,0,10999,0,1,0,1,0,1,1,0.861291676606891,1,0.861291676606891
1,0,10999,0,1,0,1,0,1,1,0.855679815622874,1,0.855679815622874
1,0,10999,0,1,0,1,0,1,1,0.798962509662448,1,0.798962509662448
1,0,10999,0,1,0,1,0,1,1,0.819819013752431,1,0.819819013752431
1,0,10999,0,1,0,1,0,1,1,0.883646194596244,1,0.883646194596244
1,0,10999,0,1,0,1,0,1,1,0.837026341545766,1,0.837026341545766
1,0,10999,0,1,0,1,0,1,1,0.86072058666856,1,0.86072058666856
1,0,10999,0,1,0,1,0,1,1,0.85501703794475,1,0.85501703794475
1,0,10999,0,1,0,1,0,1,1,0.87114591275661,1,0.87114591275661
1,0,10999,0,1,0,1,0,1,1,0.866692154456145,1,0.866692154456145
1,0,10999,0,1,0,1,0,1,1,0.895513132605737,1,0.895513132605737
1,0,10999,0,1,0,1,0,1,1,0.92437288853694,1,0.92437288853694
1,0,10999,0,1,0,1,0,1,1,0.941224752620902,1,0.941224752620902
1,0,10999,0,1,0,1,0,1,1,0.884164947272146,1,0.884164947272146
1,0,10999,0,1,0,1,0,1,1,0.90161014401113,1,0.90161014401113
1,0,10999,0,1,0,1,0,1,1,0.850453982158695,1,0.850453982158695
1,0,10999,0,1,0,1,0,1,1,0.850415434543348,1,0.850415434543348
1,0,10999,0,1,0,1,0,1,1,0.847081198671583,1,0.847081198671583
1,0,10999,0,1,0,1,0,1,1,0.86134322492474,1,0.86134322492474
1,0,10999,0,1,0,1,0,1,1,0.932518559793985,1,0.932518559793985
1,0,10999,0,1,0,1,0,1,1,0.891299826303644,1,0.891299826303644
1,0,10999,0,1,0,1,0,1,1,0.878304801658079,1,0.878304801658079
1,0,10999,0,1,0,1,0,1,1,0.898556071262288,1,0.898556071262288
1,0,10999,0,1,0,1,0,1,1,0.84391756896811,1,0.84391756896811
1,0,10999,0,1,0,1,0,1,1,0.856119563332151,1,0.856119563332151
1,0,10999,0,1,0,1,0,1,1,0.849587528171676,1,0.849587528171676
1,0,10999,0,1,0,1,0,1,1,0.858218116730038,1,0.858218116730038
1,0,10999,0,1,0,1,0,1,1,0.871307550433365,1,0.871307550433365
1,0,10999,0,1,0,1,0,1,1,0.929702609549675,1,0.929702609549675
1,0,10999,0,1,0,1,0,1,1,0.877629041182145,1,0.877629041182145
1,0,10999,0,1,0,1,0,1,1,0.870513323740832,1,0.870513323740832
1,0,10999,0,1,0,1,0,1,1,0.903310029563371,1,0.903310029563371
1,0,10999,0,1,0,1,0,1,1,0.889555317483812,1,0.889555317483812
1,0,10999,0,1,0,1,0,1,1,0.856091405264815,1,0.856091405264815
1,0,10999,0,1,0,1,0,1,1,0.876773251009961,1,0.876773251009961
1,0,10999,0,1,0,1,0,1,1,0.827192307015371,1,0.827192307015371
1,0,10999,0,1,0,1,0,1,1,0.873319355376587,1,0.873319355376587
1,0,10999,0,1,0,1,0,1,1,0.832308094870657,1,0.832308094870657
1,0,10999,0,1,0,1,0,1,1,0.868944335700524,1,0.868944335700524
1,0,10999,0,1,0,1,0,1,1,0.850823017175227,1,0.850823017175227
0,2,10997,1,0,0.000181834712246568,0.999818165287753,1,0,0,0.887820619101379,1,0.887820619101379
1,0,10999,0,1,0,1,0,1,1,0.866078595735629,1,0.866078595735629
1,0,10999,0,1,0,1,0,1,1,0.857874130270621,1,0.857874130270621
1,0,10999,0,1,0,1,0,1,1,0.903486325996653,1,0.903486325996653
1,0,10999,0,1,0,1,0,1,1,0.853738977741997,1,0.853738977741997
1,0,10999,0,1,0,1,0,1,1,0.837063342319474,1,0.837063342319474
1,0,10999,0,1,0,1,0,1,1,0.882455867971665,1,0.882455867971665
1,0,10999,0,1,0,1,0,1,1,0.817910526931833,1,0.817910526931833
1,0,10999,0,1,0,1,0,1,1,0.850717339736625,1,0.850717339736625
1,0,10999,0,1,0,1,0,1,1,0.856621063379232,1,0.856621063379232
1,0,10999,0,1,0,1,0,1,1,0.911362172047977,1,0.911362172047977
1,0,10999,0,1,0,1,0,1,1,0.825780609026948,1,0.825780609026948
1,0,10999,0,1,0,1,0,1,1,0.845674661326532,1,0.845674661326532
1,0,10999,0,1,0,1,0,1,1,0.905561499858558,1,0.905561499858558
1,0,10999,0,1,0,1,0,1,1,0.857583864204205,1,0.857583864204205
1,0,10999,0,1,0,1,0,1,1,0.867550756498924,1,0.867550756498924
1,0,10999,0,1,0,1,0,1,1,0.876136921948987,1,0.876136921948987
1,0,10999,0,1,0,1,0,1,1,0.880329984929211,1,0.880329984929211
1,0,10999,0,1,0,1,0,1,1,0.930449241521483,1,0.930449241521483
1,0,10999,0,1,0,1,0,1,1,0.84662862787354,1,0.84662862787354
1,0,10999,0,1,0,1,0,1,1,0.885069328348565,1,0.885069328348565
1,0,10999,0,1,0,1,0,1,1,0.812921809209848,1,0.812921809209848
1,0,10999,0,1,0,1,0,1,1,0.859061234288716,1,0.859061234288716
1,0,10999,0,1,0,1,0,1,1,0.839741303139677,1,0.839741303139677
1,0,10999,0,1,0,1,0,1,1,0.83967832475607,1,0.83967832475607
1,0,10999,0,1,0,1,0,1,1,0.911433802545812,1,0.911433802545812
1,0,10999,0,1,0,1,0,1,1,0.900231034720261,1,0.900231034720261
1,0,10999,0,1,0,1,0,1,1,0.868715112141551,1,0.868715112141551
1,0,10999,0,1,0,1,0,1,1,0.880804453516583,1,0.880804453516583
1,0,10999,0,1,0,1,0,1,1,0.803241985107336,1,0.803241985107336
1,0,10999,0,1,0,1,0,1,1,0.884986799514595,1,0.884986799514595
1,0,10999,0,1,0,1,0,1,1,0.847471319476733,1,0.847471319476733
1,0,10999,0,1,0,1,0,1,1,0.858613291679855,1,0.858613291679855
1,0,10999,0,1,0,1,0,1,1,0.82904196092579,1,0.82904196092579
1,0,10999,0,1,0,1,0,1,1,0.896294446626087,1,0.896294446626087
1,0,10999,0,1,0,1,0,1,1,0.861077904092812,1,0.861077904092812
1,0,10999,0,1,0,1,0,1,1,0.901614631445537,1,0.901614631445537
1,0,10999,0,1,0,1,0,1,1,0.84356731062453,1,0.84356731062453
1,0,10999,0,1,0,1,0,1,1,0.858834049001736,1,0.858834049001736
1,0,10999,0,1,0,1,0,1,1,0.822121643547096,1,0.822121643547096
1,0,10999,0,1,0,1,0,1,1,0.864508799316139,1,0.864508799316139
1,0,10999,0,1,0,1,0,1,1,0.821183101355811,1,0.821183101355811
1,0,10999,0,1,0,1,0,1,1,0.854741960710821,1,0.854741960710821
1,0,10999,0,1,0,1,0,1,1,0.833474605153112,1,0.833474605153112
1,0,10999,0,1,0,1,0,1,1,0.873949610055147,1,0.873949610055147
1,0,10999,0,1,0,1,0,1,1,0.880614942203425,1,0.880614942203425
1,0,10999,0,1,0,1,0,1,1,0.874864981242159,1,0.874864981242159
1,0,10999,0,1,0,1,0,1,1,0.892407384864515,1,0.892407384864515
1,0,10999,0,1,0,1,0,1,1,0.893984791004977,1,0.893984791004977
1,0,10999,0,1,0,1,0,1,1,0.894798152461453,1,0.894798152461453
1,0,10999,0,1,0,1,0,1,1,0.897291389267661,1,0.897291389267661
1,0,10999,0,1,0,1,0,1,1,0.883827371545233,1,0.883827371545233
1,0,10999,0,1,0,1,0,1,1,0.87861138975003,1,0.87861138975003
1,0,10999,0,1,0,1,0,1,1,0.878656323763876,1,0.878656323763876
1,0,10999,0,1,0,1,0,1,1,0.808053786993898,1,0.808053786993898
0,2,10997,1,0,0.000181834712246568,0.999818165287753,1,0,0,0.899397590406626,1,0.899397590406626
1,0,10999,0,1,0,1,0,1,1,0.784320150406461,1,0.784320150406461
1,0,10999,0,1,0,1,0,1,1,0.856701080602853,1,0.856701080602853
1,-0,10999,0,1,-0,1,0,1,1,0.951873465430286,1,0.951873465430286
1,0,10999,0,1,0,1,0,1,1,0.91282590966772,1,0.91282590966772
1,0,10999,0,1,0,1,0,1,1,0.898245784412344,1,0.898245784412344
1,0,10999,0,1,0,1,0,1,1,0.895612284505276,1,0.895612284505276
1,0,10999,0,1,0,1,0,1,1,0.827647105478752,1,0.827647105478752
1,0,10999,0,1,0,1,0,1,1,0.866453966000078,1,0.866453966000078
1,0,10999,0,1,0,1,0,1,1,0.886136386443261,1,0.886136386443261
1,0,10999,0,1,0,1,0,1,1,0.825428999661997,1,0.825428999661997
1,0,10999,0,1,0,1,0,1,1,0.886277475267634,1,0.886277475267634
1,0,10999,0,1,0,1,0,1,1,0.849481300757984,1,0.849481300757984
1,0,10999,0,1,0,1,0,1,1,0.854882027438764,1,0.854882027438764
1,0,10999,0,1,0,1,0,1,1,0.8658779766302,1,0.8658779766302
1,0,10999,0,1,0,1,0,1,1,0.853534563056252,1,0.853534563056252
1,0,10999,0,1,0,1,0,1,1,0.869307909124348,1,0.869307909124348
1,0,10999,0,1,0,1,0,1,1,0.867997616639997,1,0.867997616639997
1,0,10999,0,1,0,1,0,1,1,0.892351632183763,1,0.892351632183763
1,0,10999,0,1,0,1,0,1,1,0.845748422875152,1,0.845748422875152
1,0,10999,0,1,0,1,0,1,1,0.874259903103637,1,0.874259903103637
1,0,10999,0,1,0,1,0,1,1,0.866047954024069,1,0.866047954024069
1,0,10999,0,1,0,1,0,1,1,0.868359861091687,1,0.868359861091687
1,0,10999,0,1,0,1,0,1,1,0.866215064758594,1,0.866215064758594
1,0,10999,0,1,0,1,0,1,1,0.903247446634276,1,0.903247446634276
1,0,10999,0,1,0,1,0,1,1,0.924973360394716,1,0.924973360394716
1,0,10999,0,1,0,1,0,1,1,0.864743315654415,1,0.864743315654415
1,0,10999,0,1,0,1,0,1,1,0.865139057824272,1,0.865139057824272
1,0,10999,0,1,0,1,0,1,1,0.876928951764919,1,0.876928951764919
1,0,10999,0,1,0,1,0,1,1,0.874928641643025,1,0.874928641643025
1,0,10999,0,1,0,1,0,1,1,0.8791833127702,1,0.8791833127702
1,0,10999,0,1,0,1,0,1,1,0.901103756652422,1,0.901103756652422
1,0,10999,0,1,0,1,0,1,1,0.900532733500344,1,0.900532733500344
1,0,10999,0,1,0,1,0,1,1,0.843335673520935,1,0.843335673520935
1,0,10999,0,1,0,1,0,1,1,0.899645061590864,1,0.899645061590864
1,0,10999,0,1,0,1,0,1,1,0.82343509671941,1,0.82343509671941
1,0,10999,0,1,0,1,0,1,1,0.857442600059563,1,0.857442600059563
1,0,10999,0,1,0,1,0,1,1,0.860986432108896,1,0.860986432108896
1,0,10999,0,1,0,1,0,1,1,0.839685247085497,1,0.839685247085497
1,0,10999,0,1,0,1,0,1,1,0.844131506445775,1,0.844131506445775
0,7,10992,1,0,0.000636421492862988,0.999363578507137,1,0,0,0.868850527084229,1,0.868850527084229
1,0,10999,0,1,0,1,0,1,1,0.916961153719817,1,0.916961153719817
1,0,10999,0,1,0,1,0,1,1,0.861291163194386,1,0.861291163194386
1,0,10999,0,1,0,1,0,1,1,0.855640509571986,1,0.855640509571986
1,0,10999,0,1,0,1,0,1,1,0.891987009625811,1,0.891987009625811
1,0,10999,0,1,0,1,0,1,1,0.887018517855494,1,0.887018517855494
1,0,10999,0,1,0,1,0,1,1,0.89615434732176,1,0.89615434732176
1,0,10999,0,1,0,1,0,1,1,0.909783840246139,1,0.909783840246139
1,0,10999,0,1,0,1,0,1,1,0.889812468956145,1,0.889812468956145
1,0,10999,0,1,0,1,0,1,1,0.849905819005702,1,0.849905819005702
1,0,10999,0,1,0,1,0,1,1,0.880553245648154,1,0.880553245648154
1,0,10999,0,1,0,1,0,1,1,0.82764267201501,1,0.82764267201501
1,0,10999,0,1,0,1,0,1,1,0.840375679364154,1,0.840375679364154
1,0,10999,0,1,0,1,0,1,1,0.828678274260932,1,0.828678274260932
1,0,10999,0,1,0,1,0,1,1,0.847998499585791,1,0.847998499585791
1,0,10999,0,1,0,1,0,1,1,0.872515641009313,1,0.872515641009313
1,0,10999,0,1,0,1,0,1,1,0.85010486230832,1,0.85010486230832
1,0,10999,0,1,0,1,0,1,1,0.851235072047052,1,0.851235072047052
1,0,10999,0,1,0,1,0,1,1,0.863553574571786,1,0.863553574571786
1,0,10999,0,1,0,1,0,1,1,0.883666975356209,1,0.883666975356209
1,0,10999,0,1,0,1,0,1,1,0.877443874335397,1,0.877443874335397
1,0,10999,0,1,0,1,0,1,1,0.849103169127252,1,0.849103169127252
1,0,10999,0,1,0,1,0,1,1,0.838585028531848,1,0.838585028531848
1,0,10999,0,1,0,1,0,1,1,0.854170603690623,1,0.854170603690623
1,0,10999,0,1,0,1,0,1,1,0.85749591917877,1,0.85749591917877
1,0,10999,0,1,0,1,0,1,1,0.895085056858422,1,0.895085056858422
1,0,10999,0,1,0,1,0,1,1,0.863900412393153,1,0.863900412393153
1,0,10999,0,1,0,1,0,1,1,0.875670241055287,1,0.875670241055287
1,0,10999,0,1,0,1,0,1,1,0.870988133599456,1,0.870988133599456
1,0,10999,0,1,0,1,0,1,1,0.840524358319207,1,0.840524358319207
1,0,10999,0,1,0,1,0,1,1,0.913843712479796,1,0.913843712479796
1,0,10999,0,1,0,1,0,1,1,0.826965382848557,1,0.826965382848557
1,0,10999,0,1,0,1,0,1,1,0.91380636891506,1,0.91380636891506
1,0,10999,0,1,0,1,0,1,1,0.936306765426877,1,0.936306765426877
1,0,10999,0,1,0,1,0,1,1,0.861874093618125,1,0.861874093618125
1,0,10999,0,1,0,1,0,1,1,0.842864922657637,1,0.842864922657637
1,0,10999,0,1,0,1,0,1,1,0.90721515274968,1,0.90721515274968
1,0,10999,0,1,0,1,0,1,1,0.907135596142772,1,0.907135596142772
1,0,10999,0,1,0,1,0,1,1,0.828697866012968,1,0.828697866012968
1,0,10999,0,1,0,1,0,1,1,0.90115794609611,1,0.90115794609611
1,0,10999,0,1,0,1,0,1,1,0.836915038524059,1,0.836915038524059
1,0,10999,0,1,0,1,0,1,1,0.860083177163913,1,0.860083177163913
1,0,10999,0,1,0,1,0,1,1,0.900762654325696,1,0.900762654325696
1,0,10999,0,1,0,1,0,1,1,0.859424346556389,1,0.859424346556389
1,0,10999,0,1,0,1,0,1,1,0.867899200497996,1,0.867899200497996
1,0,10999,0,1,0,1,0,1,1,0.844529991472017,1,0.844529991472017
